Order Date,Ship Date,Sales,Quantity,Discount,Profit
02/09/2020,02/12/2020,924.4868435204955,4,0.3,208.49267946156317
02/28/2020,03/02/2020,5912.391482587196,13,0.2,179.00927012859142
08/08/2022,08/13/2022,2614.862091716668,9,0.2,645.8467832598393
07/27/2021,08/02/2021,1093.5742650049776,2,0.4,196.33087758413564
10/05/2021,10/11/2021,1958.7547673007803,6,0.15,452.44090106977865
04/22/2022,04/28/2022,3815.641290955897,11,0.3,949.81195330754
02/19/2023,02/23/2023,6994.720084699188,13,0.0,1402.5316081680842
09/10/2021,09/11/2021,1999.8301488068744,3,0.15,548.1394099308785
04/05/2020,04/11/2020,4546.135040165878,10,0.2,918.8227689477367
12/08/2023,12/10/2023,987.0541965834035,4,0.0,194.4779421680797
06/12/2023,06/17/2023,212.39573529616584,2,0.2,44.90108395832889
06/16/2022,06/22/2022,8257.891850754255,11,0.2,1262.520609515941
12/21/2022,12/23/2022,4499.865242279211,8,0.3,30.113850754911283
07/03/2023,07/09/2023,327.35558186026583,10,0.0,49.81170356867496
07/14/2021,07/15/2021,5598.533122466122,8,0.15,1338.1594500059734
06/23/2022,06/24/2022,594.691815965721,1,0.0,186.4829474395082
12/13/2020,12/19/2020,4189.642341476751,10,0.2,667.1256668006646
11/01/2021,11/03/2021,132.64132339993992,6,0.0,33.216663644349296
02/21/2023,02/26/2023,704.7498742385138,1,0.1,73.30211529912256
11/12/2020,11/14/2020,1236.5061845930259,6,0.0,282.8951022757383
12/19/2021,12/24/2021,5114.909807434968,7,0.0,1848.6268986924463
12/07/2022,12/13/2022,51.41912978431819,2,0.0,18.326713263123985
12/03/2023,12/08/2023,7185.511018525718,9,0.0,2143.263117240775
03/05/2023,03/08/2023,223.10170096613305,8,0.15,72.33113392164711
05/09/2023,05/13/2023,1534.2640427003012,9,0.3,334.3982241783015
09/06/2020,09/13/2020,2755.954303875863,10,0.0,395.66995365345394
11/09/2020,11/13/2020,2157.1361724361423,13,0.0,474.0110890984581
10/23/2023,10/24/2023,1944.9904569336613,4,0.0,271.4841903239519
12/23/2023,12/26/2023,930.7234560657339,4,0.2,130.14016159180207
03/17/2022,03/21/2022,11920.26115163981,12,0.0,3968.431922545842
08/30/2023,09/05/2023,4673.352843454277,8,0.0,685.7519675025203
10/10/2023,10/15/2023,570.8130468036981,1,0.0,207.84821951998265
04/29/2021,05/04/2021,1829.2874704431254,8,0.0,495.21970174253994
05/19/2023,05/21/2023,2902.217810294336,7,0.0,942.3017617195575
02/13/2020,02/15/2020,1592.8585729968001,12,0.0,180.8639040305472
07/24/2021,07/29/2021,4283.462174476142,7,0.2,120.58565412034528
08/05/2021,08/11/2021,2584.534550743357,9,0.15,546.0045200066635
01/20/2023,01/25/2023,9807.800275770616,13,0.0,3447.025690008561
07/12/2023,07/14/2023,3212.821839406536,10,0.15,922.5923944624005
06/13/2022,06/17/2022,6922.08767399588,7,0.0,2121.6946138760263
08/07/2020,08/08/2020,215.29248723849068,2,0.4,-8.551069670936892
07/13/2022,07/15/2022,11.508654944497982,1,0.0,1.824196780664089
02/04/2021,02/10/2021,479.10182877168154,1,0.2,126.6787512210138
11/24/2023,11/28/2023,5339.172541286975,7,0.2,181.37497831676458
12/27/2021,12/31/2021,3252.9175717845974,5,0.0,994.8113479828314
09/17/2022,09/21/2022,227.67909004967794,4,0.4,13.672596489182064
06/17/2022,06/20/2022,2725.3778932078158,5,0.0,617.0964934504392
05/07/2022,05/10/2022,7738.332567598975,10,0.15,1215.6949083855734
03/14/2022,03/21/2022,164.41007201212608,10,0.0,63.06149037331796
05/04/2021,05/08/2021,1051.4585442565246,6,0.0,376.8773983026658
07/26/2022,08/01/2022,8817.292157849173,12,0.1,2728.9092397936374
04/23/2022,04/28/2022,8949.68035511708,10,0.0,1986.6992008388838
07/16/2023,07/22/2023,4260.534087957529,6,0.0,562.7925347746122
09/23/2020,09/26/2020,991.6445620034226,1,0.0,396.0150704814482
02/23/2020,02/25/2020,168.83340949419616,2,0.15,11.582465927681525
06/11/2021,06/18/2021,1650.6592520345841,3,0.0,420.3811483262236
09/07/2021,09/10/2021,2752.5791016844414,4,0.0,493.77348470063254
12/18/2022,12/23/2022,3598.6531931435243,6,0.15,641.3622588140993
11/29/2022,11/30/2022,9546.597230288891,12,0.0,1827.9820389019349
06/14/2023,06/21/2023,11021.397415780673,12,0.0,4067.6229725344833
08/12/2022,08/15/2022,4048.2753427703788,11,0.0,1580.861555863168
01/20/2021,01/26/2021,682.9388654342732,13,0.0,152.30853732537784
01/03/2022,01/10/2022,3319.3574580253385,9,0.0,401.83109788070686
12/16/2021,12/22/2021,4859.27003342421,12,0.4,481.07176554898064
10/11/2021,10/15/2021,442.64305292061414,2,0.0,94.2775121355701
10/26/2020,10/30/2020,6494.985776344986,8,0.0,2570.6542965421922
01/29/2021,02/02/2021,2048.1013183104224,9,0.0,259.7247119539843
05/15/2023,05/22/2023,39.92553671274321,2,0.0,5.419409795704266
09/21/2023,09/22/2023,4155.299728498883,9,0.1,1079.658789370505
08/15/2021,08/20/2021,5104.378689827086,7,0.0,1672.168327972806
05/28/2021,06/04/2021,3205.4290841831908,9,0.0,773.5627431484477
04/16/2023,04/18/2023,4508.441049248513,6,0.0,825.8534394682549
01/30/2021,02/05/2021,621.6284070917173,2,0.3,26.69459784800508
01/05/2021,01/11/2021,1439.9797690693447,8,0.0,290.0002471486294
05/07/2022,05/14/2022,996.5280986096536,10,0.0,167.00275999641894
03/01/2022,03/08/2022,5137.0653114595725,9,0.2,1310.9418979617988
10/19/2021,10/24/2021,4702.291676722189,12,0.0,562.0327711009929
09/03/2023,09/04/2023,5847.334593565009,8,0.2,714.446912977504
01/05/2022,01/12/2022,926.2492635799574,2,0.15,230.89629029720777
10/24/2023,10/28/2023,2839.5847523079647,8,0.0,287.2173029035771
01/18/2021,01/23/2021,959.8527478435298,3,0.1,300.8272145706198
03/02/2020,03/04/2020,210.185228712184,3,0.5,13.00793580771836
05/19/2021,05/23/2021,4573.562154707477,9,0.15,215.013159502917
08/26/2020,08/28/2020,4573.494619638507,13,0.4,770.6291633444134
07/13/2020,07/16/2020,7217.943795154158,9,0.0,1776.9963938875924
11/08/2021,11/10/2021,1882.6649355816478,9,0.0,556.6509306148909
05/30/2023,06/03/2023,714.9161905225659,4,0.4,117.68236295517565
03/01/2020,03/04/2020,1275.1870728555105,12,0.0,464.61275659606844
02/26/2023,03/02/2023,2116.7214617235236,14,0.5,-57.94898485910092
09/16/2022,09/22/2022,3036.747662177997,7,0.0,520.215662609928
11/15/2021,11/19/2021,7522.227350776662,13,0.4,-171.30772060967283
06/04/2020,06/07/2020,5252.282742769314,8,0.0,1732.1108071167134
11/02/2023,11/04/2023,10205.587476258246,13,0.0,3866.173603321236
07/11/2022,07/17/2022,3023.5185559513957,13,0.3,-85.65869347576454
05/17/2022,05/18/2022,765.3384234000775,5,0.0,79.98239484122684
06/21/2022,06/22/2022,3433.9856524245547,13,0.0,1191.1827234348086
09/25/2022,09/26/2022,263.9030140893279,1,0.0,56.997979084990774
09/01/2022,09/02/2022,4492.72393883027,9,0.15,484.9211406792818
05/15/2023,05/20/2023,1044.1692633914352,6,0.5,-97.61713499654205
01/22/2021,01/23/2021,2576.474627069838,3,0.0,525.4570127052308
06/05/2022,06/08/2022,2965.977222132399,3,0.0,1161.0033896613568
04/17/2022,04/24/2022,4898.115896951395,14,0.0,1925.56658257979
09/25/2023,09/26/2023,7929.708314641575,14,0.2,788.6416703858548
12/05/2020,12/09/2020,6609.117161011651,10,0.0,2571.6539857057473
07/22/2020,07/29/2020,202.51786285495865,1,0.0,38.47009778237063
06/09/2020,06/10/2020,11944.770615341558,13,0.0,4256.451264967455
01/26/2021,02/02/2021,1493.626761478924,8,0.1,169.67788617586342
02/07/2022,02/09/2022,1035.4225844942025,2,0.3,204.95804521664215
07/28/2021,07/31/2021,3824.642295196949,12,0.1,597.099786638058
06/17/2021,06/20/2021,373.4107513388816,1,0.0,59.26665512486456
12/29/2022,01/05/2023,2903.6357428684455,7,0.1,959.4598924165757
06/11/2022,06/17/2022,9697.664460675387,14,0.2,623.1263365880985
02/08/2021,02/13/2021,1637.3436430571,11,0.0,650.9268948628095
08/30/2021,09/03/2021,576.2149385076573,9,0.0,76.39006346861693
04/07/2022,04/14/2022,2448.1224643478613,6,0.0,252.17187791316525
02/17/2023,02/20/2023,416.1871881642701,8,0.2,108.72393522402452
11/20/2021,11/22/2021,4973.219094433436,8,0.1,1123.854628005242
06/20/2022,06/21/2022,6178.046776643223,9,0.1,1090.3504437769566
05/25/2023,05/28/2023,5993.156895640084,7,0.0,746.6824892129287
02/25/2020,02/27/2020,6717.634407258848,9,0.0,1830.3387947055098
12/31/2020,01/01/2021,4127.345458900885,9,0.5,-131.58936695218767
03/30/2021,04/04/2021,9009.81733795188,12,0.0,2208.1852627928547
04/13/2020,04/16/2020,6182.318230965476,11,0.4,550.9531061231929
03/17/2020,03/20/2020,181.06171764054258,1,0.1,43.81332922543975
08/17/2020,08/24/2020,3029.1870092343174,6,0.0,1175.8691238195222
07/05/2023,07/12/2023,11927.895524494315,12,0.0,3536.8121559897972
07/11/2023,07/13/2023,3286.8595234429845,8,0.4,5.986166791884558
11/26/2020,12/02/2020,8798.547068093647,10,0.0,1749.9416918933196
04/20/2023,04/27/2023,252.56609213551806,9,0.3,23.52609855188782
06/11/2022,06/15/2022,3492.161278331012,4,0.0,620.9003733965958
11/18/2021,11/23/2021,8198.612396048607,13,0.1,1335.8138015290497
01/27/2020,01/31/2020,250.66703150696696,2,0.3,50.793621044778156
07/23/2023,07/26/2023,233.79936927178005,11,0.4,36.9235792151556
10/25/2020,10/29/2020,2405.9458110995674,9,0.0,693.7249860597343
08/14/2022,08/15/2022,7012.109534331745,9,0.15,1401.3860962649758
03/09/2022,03/14/2022,8057.419311759403,12,0.0,1838.1386608536193
01/19/2023,01/23/2023,7362.195305923929,8,0.0,2140.7031339653167
04/24/2021,04/25/2021,1355.0678240079505,3,0.0,463.18386837120454
07/26/2021,07/28/2021,4686.304121414443,5,0.0,1505.9631246771573
04/02/2021,04/06/2021,936.6604345811112,2,0.0,103.63010106752023
12/30/2020,01/04/2021,2970.970480438116,14,0.0,948.7467410098411
05/08/2022,05/09/2022,239.81929431390427,3,0.5,15.82430829836953
12/16/2020,12/20/2020,844.7926406689897,1,0.15,46.207759083871636
11/24/2023,11/26/2023,1362.0961394393007,4,0.0,197.6050205242634
09/09/2020,09/13/2020,421.1312376610295,5,0.5,36.37418029395464
02/19/2022,02/20/2022,219.8921589821357,12,0.0,58.86444346096121
03/13/2022,03/17/2022,585.4277417286523,2,0.0,202.8440955220722
10/08/2022,10/13/2022,2270.0737045246096,3,0.15,182.5666834276814
04/03/2021,04/06/2021,6464.030729646343,12,0.0,705.7715069174304
07/05/2022,07/06/2022,3053.3313648465864,6,0.2,148.3385516447403
05/13/2021,05/14/2021,5539.003157109765,6,0.0,1305.9363886017625
08/07/2022,08/08/2022,3623.9806324817123,7,0.0,931.318906682652
05/22/2021,05/23/2021,10078.76456872906,12,0.0,3601.246760723979
08/20/2023,08/24/2023,1785.2127045961865,9,0.4,205.0498150195087
05/15/2021,05/20/2021,3322.924870323546,4,0.15,1070.3712289830128
03/13/2022,03/15/2022,374.10937280364345,5,0.15,18.187655407130038
08/20/2021,08/25/2021,7203.054179555506,11,0.1,641.5495412252398
06/14/2020,06/15/2020,1327.9212477853828,2,0.0,166.39740039970462
12/09/2023,12/15/2023,1018.7494330407746,6,0.15,190.0348847263356
04/06/2021,04/10/2021,1579.8222354322825,4,0.0,284.45999738855784
07/08/2022,07/14/2022,1598.5041280461817,5,0.0,487.68743584868923
04/23/2020,04/27/2020,616.110240912564,7,0.15,39.928420598993725
12/27/2023,12/28/2023,3533.6408563279965,6,0.0,462.7564892871186
09/18/2022,09/22/2022,7949.86517687611,8,0.0,1892.4625513369406
10/11/2023,10/12/2023,2368.767490499992,6,0.3,148.68636515779343
07/25/2020,07/30/2020,4673.362116389831,10,0.15,1279.3304249050616
06/12/2023,06/19/2023,593.9357863439336,14,0.15,164.08439610846716
10/10/2023,10/13/2023,1182.6241690404283,8,0.0,159.92461113366076
05/29/2021,06/02/2021,6735.129676746099,13,0.0,2314.842746157925
05/16/2023,05/17/2023,11725.388664652544,14,0.15,2277.65082342917
12/09/2021,12/15/2021,9831.826570801091,14,0.2,1485.2692851143015
02/22/2023,02/23/2023,1248.5053085739692,4,0.1,97.91903891863662
05/17/2020,05/23/2020,3285.445270115077,12,0.5,236.1881329701883
12/04/2020,12/08/2020,1950.1132001105834,7,0.5,-257.6291921488822
06/20/2021,06/22/2021,2065.5210199036837,3,0.0,378.62555817001856
03/08/2020,03/14/2020,483.632954578723,1,0.3,-10.335497193564155
01/17/2021,01/18/2021,9265.166392974734,13,0.1,1938.5533860020325
01/19/2020,01/23/2020,281.2426481894131,9,0.1,68.50199553033953
11/13/2021,11/14/2021,8498.190498579643,9,0.0,3121.0160722871806
03/14/2020,03/16/2020,428.5516978585123,6,0.1,115.77820221901665
07/26/2021,07/29/2021,577.6782124346047,2,0.4,108.79490009480153
07/27/2022,08/03/2022,5890.454295010895,8,0.2,1344.7020634206015
07/23/2023,07/30/2023,3942.337127510152,10,0.2,352.5313985466003
12/07/2022,12/09/2022,438.00279534471406,6,0.0,115.75338284896308
07/29/2020,08/03/2020,1658.6333372967385,7,0.0,393.7295194034207
05/04/2022,05/08/2022,7577.441141591599,13,0.0,2044.32252156227
10/12/2021,10/14/2021,96.98300171997938,1,0.0,26.343182588462117
09/20/2022,09/23/2022,1159.4911096092335,3,0.1,302.19854547496027
11/25/2021,11/26/2021,335.80233352949085,1,0.0,41.946125375900394
06/23/2021,06/27/2021,7353.499963913974,10,0.1,2015.032081681167
04/29/2023,05/05/2023,119.03061895209471,1,0.0,17.03602927127901
08/31/2023,09/02/2023,8231.64558788638,12,0.0,887.8833325632098
06/19/2022,06/22/2022,4950.2781620058,12,0.0,1265.6458479552632
02/18/2022,02/20/2022,4557.423437240561,11,0.3,567.139846759163
02/10/2023,02/15/2023,2775.19390461741,13,0.0,306.53493366919287
06/18/2020,06/25/2020,613.6066479140093,1,0.0,156.23120744296375
11/03/2022,11/10/2022,1896.2662603974643,4,0.3,209.29292196125263
10/14/2020,10/18/2020,516.9401185940359,13,0.5,-69.40000164345491
07/07/2020,07/08/2020,4626.164619479803,7,0.2,987.5732009219887
07/02/2022,07/05/2022,6038.491002315513,7,0.0,984.7988418629419
03/24/2023,03/26/2023,875.0221815116012,12,0.0,296.05304847218076
11/24/2021,11/28/2021,3946.5114859060336,13,0.5,-223.97779128718997
06/06/2022,06/08/2022,2093.2498370087665,5,0.3,195.44204722811537
04/15/2021,04/19/2021,241.20533969739603,12,0.1,76.59602528376458
01/03/2023,01/10/2023,2093.5376988983508,6,0.0,715.6839016699098
10/03/2020,10/08/2020,1938.4730497732203,2,0.0,648.5337476834676
07/28/2022,07/30/2022,2799.4812237302776,5,0.0,414.6878795336094
09/28/2023,10/03/2023,5556.584124048835,7,0.15,219.16676958988077
12/19/2023,12/25/2023,9504.434653260541,14,0.0,2677.6623740374976
07/24/2021,07/30/2021,171.4797586846965,9,0.5,-4.594372678361691
05/06/2022,05/13/2022,521.6163964074487,6,0.0,194.41852353701347
09/27/2022,09/30/2022,6959.588791811988,12,0.2,729.9076076360217
04/20/2023,04/25/2023,7826.309574514609,14,0.0,1746.554504516328
04/02/2021,04/06/2021,1222.9213315848924,10,0.1,254.12325193517304
07/06/2022,07/09/2022,2471.6882062803206,4,0.0,837.7050604430385
04/12/2022,04/14/2022,1949.2427687100344,3,0.2,156.89399731731945
12/23/2022,12/25/2022,6119.1661072334155,9,0.1,2034.9054186817618
04/18/2022,04/22/2022,1775.9058480222243,7,0.0,465.2453032680763
07/07/2023,07/08/2023,2045.2202308190226,11,0.3,413.73410092285127
07/11/2020,07/12/2020,12198.808780843769,14,0.1,2533.5162504493087
09/07/2021,09/09/2021,6930.539882223274,13,0.4,912.044901342021
02/09/2021,02/16/2021,1170.5541886316278,6,0.4,-98.99818570223839
07/31/2022,08/07/2022,3468.4185680437367,7,0.4,484.7591665801301
12/21/2021,12/25/2021,1360.9691554817598,8,0.0,350.02470235671854
04/02/2020,04/03/2020,1024.3634515664937,5,0.0,240.54581608742748
03/05/2021,03/10/2021,284.0761399603378,3,0.5,-33.099728012042775
10/15/2021,10/17/2021,290.53070179014003,3,0.0,93.6870756341245
12/28/2023,01/03/2024,11129.707354996644,13,0.0,1550.914655894726
11/28/2023,12/03/2023,932.8301267560473,2,0.2,53.8199549086184
03/09/2021,03/13/2021,2130.9322525519938,8,0.0,293.91304317449465
02/09/2023,02/15/2023,680.1347859202547,1,0.2,1.341689863386933
01/09/2021,01/14/2021,6758.810451110692,12,0.3,1004.1844097801448
12/18/2022,12/19/2022,703.6288188574595,8,0.2,57.17210259516673
12/02/2022,12/09/2022,1943.0939399928666,3,0.0,281.4399370377658
07/25/2020,07/26/2020,6521.537389594616,9,0.0,1278.1674914670507
02/18/2022,02/24/2022,8624.028763393251,12,0.0,2153.639096919663
08/12/2023,08/15/2023,10162.757930855574,14,0.0,2551.0936698181904
02/15/2023,02/22/2023,2133.158493510564,12,0.0,448.30203453800493
06/15/2021,06/17/2021,3541.2914869868982,11,0.0,879.9389801209213
05/30/2023,06/05/2023,1522.326102154952,2,0.1,271.2822218280281
06/14/2020,06/18/2020,8094.670494527467,10,0.1,2402.494755217914
10/04/2021,10/06/2021,1804.301085505096,9,0.3,-74.18530016811911
03/25/2023,03/30/2023,177.06233348626458,6,0.1,54.96174895708484
04/22/2023,04/29/2023,861.169277694447,1,0.0,149.13262513487018
03/30/2020,04/03/2020,1629.1139076490351,5,0.15,393.4874811340106
01/22/2023,01/26/2023,2689.351363202696,10,0.2,326.788153306931
01/13/2020,01/14/2020,3181.7671460256547,9,0.0,599.1264015386645
08/30/2022,09/04/2022,4658.011029994013,13,0.15,976.3387309632411
03/15/2022,03/16/2022,2306.9037326302314,6,0.0,762.8130740139798
08/02/2022,08/03/2022,3995.3661309955737,7,0.0,938.8348728486825
01/11/2022,01/18/2022,211.56210171169985,4,0.4,8.45532330901114
05/25/2022,05/28/2022,583.094875419258,1,0.4,-48.013813145958146
03/19/2023,03/20/2023,4216.8893585734795,5,0.1,1379.7611133509408
10/21/2021,10/23/2021,1496.1001282389507,2,0.2,380.1126768475176
10/28/2022,11/01/2022,4930.715147910128,8,0.3,342.18096249283326
11/18/2022,11/25/2022,1327.446078319825,4,0.5,105.512295716525
10/22/2020,10/23/2020,228.89747712094805,1,0.0,44.40239159835376
09/12/2022,09/18/2022,530.8978704741772,10,0.1,142.87870586123262
07/14/2022,07/16/2022,758.2949789376427,7,0.0,193.37091819252387
10/01/2021,10/06/2021,3969.030905531394,12,0.0,945.5422987723173
12/05/2020,12/09/2020,5597.286147649103,11,0.0,654.6412316378465
09/19/2021,09/26/2021,1589.3128647567137,2,0.2,460.3072440746928
03/14/2021,03/20/2021,926.2870194409716,3,0.3,186.3899666564963
03/13/2023,03/20/2023,5188.116369947337,14,0.3,975.4510684750459
07/30/2022,08/06/2022,6283.851072445797,9,0.0,1203.1994999343149
04/09/2022,04/15/2022,2210.441579696824,13,0.1,302.558734401529
06/02/2021,06/07/2021,8401.488583919698,9,0.0,2284.851435618428
09/02/2022,09/08/2022,1067.4885195686138,2,0.0,377.74891604608297
12/04/2022,12/06/2022,510.28880786235163,3,0.4,92.05024376719228
08/12/2022,08/19/2022,10293.336861229973,11,0.0,1859.786803061243
06/16/2023,06/21/2023,6040.282678784262,12,0.2,1100.6871291619736
08/09/2022,08/16/2022,4399.675505430465,9,0.0,1395.44877564419
08/01/2022,08/07/2022,584.3543508611664,1,0.0,98.12340559769957
06/03/2020,06/08/2020,1276.3926344174963,2,0.15,187.9368033720641
04/19/2023,04/24/2023,1792.9188602162617,11,0.0,280.1297343655858
05/23/2023,05/24/2023,1732.3642527923862,2,0.0,536.4638771255221
03/28/2020,03/29/2020,9599.117421952307,10,0.0,3447.3842281055695
07/03/2023,07/04/2023,6798.822897267627,14,0.15,1959.830771291119
01/01/2023,01/07/2023,1028.1722074944332,3,0.5,52.46419483341648
07/19/2022,07/23/2022,6028.646022264448,10,0.3,326.425307472245
06/27/2020,06/29/2020,571.5937876535032,3,0.5,27.614903691381272
07/30/2020,08/05/2020,6950.32433853502,10,0.3,1454.5640037256526
06/11/2023,06/18/2023,6221.6368360858405,13,0.3,857.0724713439356
04/09/2021,04/10/2021,773.5656804739241,2,0.1,134.49799445084724
05/31/2023,06/05/2023,4900.065085811599,8,0.1,1597.131257680071
09/22/2021,09/28/2021,4211.705857506417,8,0.0,1476.4765711984612
04/04/2022,04/09/2022,674.9408726086965,8,0.3,144.93043969162204
07/11/2023,07/18/2023,1595.8133034432506,2,0.0,591.9790831662946
05/15/2023,05/20/2023,7393.513717855236,13,0.0,1612.8483814695494
08/29/2021,09/03/2021,4308.590352393809,9,0.4,680.2906650468672
06/03/2022,06/06/2022,1796.9910306017025,11,0.0,487.1730761212539
12/31/2020,01/04/2021,1900.4075483146878,7,0.5,-263.3058518337917
10/02/2020,10/04/2020,7381.997083111524,12,0.2,1408.1226387503307
01/14/2021,01/16/2021,4942.107609574452,5,0.0,1191.9655710471156
08/25/2023,08/26/2023,5269.042156547366,7,0.15,566.6665035621722
07/15/2023,07/18/2023,4847.954332424184,8,0.3,1168.9142277495198
08/02/2022,08/08/2022,2294.869830884406,9,0.0,267.4011184656776
12/23/2022,12/29/2022,1343.367609107131,2,0.2,381.1983146587932
03/20/2022,03/22/2022,745.8715520236404,6,0.3,-1.6557466906417795
10/05/2023,10/09/2023,1855.139291126543,9,0.0,395.32360422585697
07/13/2022,07/18/2022,1547.2024919784849,13,0.0,348.38444014281777
05/08/2021,05/15/2021,5154.123392439896,6,0.0,1645.7433259189634
01/26/2023,01/27/2023,234.343902973611,2,0.0,38.592401345084504
12/30/2022,01/03/2023,146.73036494755993,1,0.0,58.080361494427514
12/29/2020,12/31/2020,2432.911474382995,12,0.2,546.6838593115375
07/23/2021,07/26/2021,1730.8073550883041,3,0.0,583.2574864955785
02/01/2022,02/02/2022,6786.613552544973,11,0.3,-122.64339224095914
10/02/2020,10/04/2020,2120.229368515062,5,0.0,514.9901501930149
02/19/2020,02/25/2020,3855.761627899071,7,0.0,1479.3894373569324
10/13/2023,10/14/2023,1486.0083006402838,10,0.15,157.5463347301963
12/28/2021,12/30/2021,1913.0047813716956,10,0.3,-12.214350952298542
06/24/2022,06/30/2022,384.9835631244764,3,0.1,75.30984474849306
07/16/2022,07/23/2022,3742.37690776577,9,0.0,1418.8021524789747
07/17/2021,07/23/2021,4161.0261146398725,10,0.3,399.6132444533136
02/21/2022,02/26/2022,3494.1520167974354,12,0.0,773.7809804843967
04/29/2021,05/02/2021,3390.1435880761787,4,0.0,1000.3694383559827
01/12/2023,01/17/2023,9814.25967496568,10,0.0,3739.8728225084355
08/06/2021,08/08/2021,206.32528606629631,2,0.2,3.036537672213519
08/12/2023,08/19/2023,83.0443663655127,3,0.0,12.126027399772473
08/23/2020,08/27/2020,3563.456122443762,5,0.1,320.0920537945933
02/25/2020,03/03/2020,536.5878777683408,3,0.1,40.56598705108284
12/25/2020,01/01/2021,1078.8453802027514,5,0.4,-10.106813188670628
04/19/2020,04/26/2020,1601.1556243722089,4,0.0,270.2633968672022
07/10/2020,07/15/2020,11926.634135155156,13,0.0,3155.8754090856446
06/22/2022,06/26/2022,7284.748169693504,11,0.0,1443.7411217322594
01/21/2023,01/27/2023,502.03395399861836,10,0.0,111.23182686356843
05/11/2022,05/13/2022,256.4862383929357,13,0.2,72.47259946242708
07/21/2021,07/24/2021,529.3096622151922,3,0.15,37.949752026039384
12/19/2022,12/23/2022,3119.9061260542494,12,0.2,363.5851180733283
10/11/2021,10/13/2021,2056.6501021320782,6,0.3,55.78571296117269
02/08/2020,02/12/2020,4029.4128872916813,8,0.4,260.9036572431888
12/08/2022,12/13/2022,4181.7045201673545,13,0.0,1341.9126100906583
12/14/2023,12/16/2023,2296.6310824736324,12,0.5,218.4012608576059
09/28/2021,10/03/2021,1344.178202838244,4,0.0,342.2129957132765
11/02/2022,11/03/2022,135.90491524255123,9,0.2,34.856210073275975
02/05/2020,02/07/2020,5160.507428125468,6,0.1,1473.4417684183547
04/10/2020,04/14/2020,516.6207385328817,5,0.3,-1.4975706754761053
01/14/2023,01/15/2023,884.3724102636436,3,0.0,153.5523679751228
05/31/2023,06/05/2023,552.0410763019096,5,0.2,111.24519703058074
09/23/2023,09/28/2023,1486.9131737854661,5,0.4,286.13890352533343
06/14/2020,06/18/2020,10447.85788248243,14,0.2,1178.9248971748407
01/17/2021,01/18/2021,1053.0596203126215,12,0.2,72.60040722426425
10/31/2023,11/07/2023,5357.855452231333,12,0.0,1932.786508693724
02/28/2022,03/06/2022,128.60438925545066,4,0.0,20.56173116907391
01/31/2020,02/03/2020,4639.13543503372,12,0.5,274.7411157940683
10/30/2023,11/03/2023,3288.550798806292,6,0.15,116.0027122733027
01/11/2020,01/16/2020,1897.2945280892125,3,0.1,105.66821463513081
08/18/2023,08/20/2023,4776.129972867754,10,0.0,1124.635392452213
04/05/2020,04/06/2020,908.5566992608417,1,0.0,269.80684929179387
04/28/2023,05/04/2023,2908.233134547184,7,0.0,415.0930930059261
03/28/2021,03/31/2021,3632.6095682744435,7,0.0,1195.7269691705465
07/10/2020,07/12/2020,8380.035960575076,12,0.0,1161.6485016725865
04/30/2021,05/01/2021,2101.4201387380213,4,0.0,546.6053145727801
07/13/2023,07/19/2023,1599.2825606410338,9,0.1,227.88138453258722
12/18/2023,12/22/2023,3498.119048136199,12,0.1,964.3474073682709
02/25/2023,03/03/2023,202.74304691483442,2,0.0,69.1830288993255
08/25/2020,08/29/2020,5127.962138267961,13,0.1,358.0721191576629
10/10/2023,10/17/2023,367.97890329327885,1,0.4,-15.535564874417302
02/09/2023,02/10/2023,382.03393447934775,3,0.0,140.50949582851783
09/28/2023,10/04/2023,3107.9781262515953,7,0.3,232.11577523088204
03/14/2023,03/17/2023,4827.294459114776,9,0.4,207.6738745014995
12/24/2022,12/30/2022,688.6929913113288,2,0.0,103.58435176899708
06/24/2023,06/25/2023,1378.8765915397898,6,0.0,549.4388029359676
01/04/2022,01/06/2022,2682.228009610452,3,0.0,1010.9701056963446
09/17/2022,09/19/2022,3127.6160259235794,5,0.1,158.2805193195653
04/04/2022,04/10/2022,1372.0910325118598,12,0.0,363.90653906163067
04/15/2020,04/21/2020,3726.277492870036,9,0.0,1347.7208450725243
06/29/2020,07/03/2020,1727.2391945803583,3,0.15,266.27133564590576
07/02/2020,07/03/2020,578.6400362257002,1,0.0,133.69146914458463
08/13/2020,08/17/2020,1555.904120390936,5,0.5,-56.31727679593447
02/15/2022,02/18/2022,571.4638222341869,1,0.0,62.088687402371484
02/28/2022,03/07/2022,3840.387607928838,8,0.4,526.4595381366837
01/17/2023,01/19/2023,2290.558810603062,7,0.0,542.9438927144813
11/18/2021,11/23/2021,7825.154968624063,11,0.0,2029.2167725685342
06/13/2021,06/18/2021,1982.3372961386829,2,0.0,350.2899725478808
10/26/2023,10/27/2023,2772.4148844235797,14,0.5,236.30830090381014
08/29/2022,08/30/2022,8724.516145501697,11,0.0,2949.9732179076095
07/24/2022,07/29/2022,1940.4083074507914,9,0.15,370.3778516007592
11/23/2023,11/24/2023,1011.7721080642309,5,0.3,223.99458564696982
04/15/2020,04/17/2020,5566.31565087816,7,0.15,332.6723534270589
07/18/2023,07/21/2023,142.7158907448076,4,0.0,47.950826612949264
04/10/2022,04/13/2022,1351.518428473326,12,0.5,23.753264388804666
